dimension,value,id
life satisfaction,low,1627169377035632640
fear of future,high,1627169377035632640
expressing optimism,low,1627169377035632640
peace with thoughts and feelings,low,1627169377035632640
depression,high,1627169377035632640
anxiety,high,1627169377035632640
suffering,high,1627169377035632640
feeling pain,high,1627169377035632640
fear of future,low,1626592891555680261
expressing optimism,high,1626592891555680261
purpose in life,medium,1626592891555680261
feeling trusted,medium,1626592891555680261
perceiving discrimination,low,1626592891555680261
perceiving discrimination,high,1633673218329391105
feeling having a political voice,high,1633673218329391105
happiness,high,1629911649313525760
perceiving discrimination,high,1628374685640433667
feeling having a political voice,medium,1628374685640433667
perceiving discrimination,high,1625897596819582978
feeling having a political voice,medium,1625897596819582978
happiness,low,1626015287916232706
resilience,medium,1626015287916232706
self-esteem,medium,1626015287916232706
life satisfaction,low,1626015287916232706
fear of future,high,1626015287916232706
positive functioning,low,1626015287916232706
peace with thoughts and feelings,low,1626015287916232706
financial/material worry,high,1626015287916232706
fear of future,high,1632106929005957120
feeling having a political voice,high,1632106929005957120
happiness,medium,1633692468859289600
life satisfaction,high,1633692468859289600
happiness,high,1632209637901516803
expressing gratitude,high,1632209637901516803
happiness,low,1630258720109207557
resilience,medium,1630258720109207557
self-esteem,medium,1630258720109207557
life satisfaction,low,1630258720109207557
fear of future,high,1630258720109207557
positive functioning,medium,1630258720109207557
expressing optimism,low,1630258720109207557
peace with thoughts and feelings,low,1630258720109207557
anxiety,high,1630258720109207557
suffering,high,1630258720109207557
balance in the various aspects of own life,low,1630258720109207557
perceiving discrimination,medium,1630258720109207557
financial/material worry,high,1630258720109207557
having hope,low,1630258720109207557
happiness,low,1626754322514993155
imagination,high,1626754322514993155
happiness,high,1625665134034145283
positive functioning,high,1625665134034145283
expressing optimism,high,1625665134034145283
happiness,low,1629390253273370625
life satisfaction,low,1629390253273370625
fear of future,high,1629390253273370625
expressing optimism,low,1629390253273370625
anxiety,high,1629390253273370625
suffering,high,1629390253273370625
describing smoking related health issues,high,1628771279628279808
expressing trust,low,1627559949495836673
loneliness,high,1627559949495836673
happiness,high,1626214108105428998
self-esteem,high,1626214108105428998
positive functioning,high,1626214108105428998
expressing optimism,high,1626214108105428998
mastery (ability or capability),high,1626214108105428998
fear of future,high,1629521569583362050
expressing trust,high,1629521569583362050
feeling having a political voice,high,1629521569583362050
self-esteem,low,1626329177522683905
suffering,high,1626329177522683905
quality of relationships,low,1626329177522683905
expressing trust,medium,1631748684630163467
happiness,high,1632330995151290368
expressing altruism,medium,1632330995151290368
resilience,low,1632540417169260545
self-esteem,low,1632540417169260545
vitality,low,1632540417169260545
positive functioning,low,1632540417169260545
expressing optimism,low,1632540417169260545
peace with thoughts and feelings,low,1632540417169260545
balance in the various aspects of own life,low,1632540417169260545
belonging to society,low,1632540417169260545
perceiving discrimination,high,1632540417169260545
depression,high,1628961352306884608
loneliness,high,1628961352306884608
expressing gratitude,high,1632291296881651714
happiness,medium,1633866486363062274
life satisfaction,high,1633866486363062274
positive functioning,high,1633866486363062274
expressing optimism,high,1633866486363062274
balance in the various aspects of own life,medium,1633866486363062274
happiness,medium,1631630515341230081
resilience,high,1631630515341230081
self-esteem,high,1631630515341230081
life satisfaction,high,1631630515341230081
fear of future,low,1631630515341230081
vitality,high,1631630515341230081
positive functioning,high,1631630515341230081
expressing optimism,high,1631630515341230081
peace with thoughts and feelings,medium,1631630515341230081
purpose in life,high,1631630515341230081
balance in the various aspects of own life,high,1631630515341230081
mastery (ability or capability),high,1631630515341230081
having hope,high,1631630515341230081
promoting good,high,1631630515341230081
fear of future,high,1630662026367234048
perceiving discrimination,high,1630662026367234048
feeling having a political voice,medium,1630662026367234048
ptsd (post-traumatic stress disorder),high,1630662026367234048
perceiving discrimination,high,1625710952078536704
feeling having a political voice,high,1625710952078536704
having hope,high,1634118093332160513
happiness,high,1630403314419630087
positive functioning,high,1630403314419630087
expressing optimism,high,1630403314419630087
balance in the various aspects of own life,medium,1630403314419630087
mastery (ability or capability),medium,1630403314419630087
quality of relationships,medium,1630403314419630087
belonging to society,medium,1630403314419630087
having hope,high,1630403314419630087
promoting good,high,1630403314419630087
happiness,high,1629932015381360641
belonging to society,high,1629932015381360641
depression,high,1627362621350416386
quality of relationships,low,1627362621350416386
expressing gratitude,high,1627736675865530378
belonging to society,medium,1627736675865530378
happiness,high,1630258810450481152
expressing optimism,high,1630258810450481152
vitality,medium,1630258810450481152
having energy,medium,1630258810450481152
loneliness,high,1626148971046379521
life satisfaction,low,1633254443847147522
balance in the various aspects of own life,low,1633254443847147522
happiness,low,1627703450695004161
fear of future,high,1627703450695004161
expressing optimism,low,1627703450695004161
perceiving discrimination,medium,1627703450695004161
financial/material worry,high,1627703450695004161
anxiety,high,1627703450695004161
suffering,high,1627703450695004161
feeling pain,high,1627703450695004161
quality of relationships,low,1627703450695004161
belonging to society,low,1627703450695004161
expressing trust,low,1627703450695004161
balance in the various aspects of own life,low,1627703450695004161
perceiving discrimination,medium,1633180129819267077
happiness,medium,1629335388585091073
positive functioning,high,1629335388585091073
expressing gratitude,high,1629335388585091073
expressing trust,high,1628882857971093504
mastery (ability or capability),high,1628882857971093504
happiness,high,1628811349919961088
expressing gratitude,high,1628811349919961088
happiness,medium,1631214828130893824
life satisfaction,high,1631214828130893824
vitality,high,1631214828130893824
positive functioning,high,1631214828130893824
expressing optimism,high,1631214828130893824
peace with thoughts and feelings,high,1631214828130893824
belonging to society,medium,1631214828130893824
balance in the various aspects of own life,high,1631214828130893824
happiness,medium,1632697289692020738
positive functioning,high,1632697289692020738
expressing job satisfaction,high,1632697289692020738
balance in the various aspects of own life,high,1632697289692020738
perceiving discrimination,high,1626064996542083072
feeling having a political voice,high,1626064996542083072
fear of future,high,1630306090503004163
happiness,high,1629776434028765184
expressing optimism,high,1629776434028765184
positive functioning,high,1629776434028765184
belonging to society,medium,1629776434028765184
having hope,high,1629776434028765184
anxiety,high,1632436462204354567
suffering,high,1632436462204354567
balance in the various aspects of own life,low,1632436462204354567
financial/material worry,high,1632436462204354567
happiness,low,1625705786600210432
self-esteem,medium,1625705786600210432
life satisfaction,low,1625705786600210432
fear of future,high,1625705786600210432
vitality,low,1625705786600210432
positive functioning,low,1625705786600210432
expressing optimism,low,1625705786600210432
peace with thoughts and feelings,low,1625705786600210432
depression,high,1625705786600210432
anxiety,high,1625705786600210432
suffering,high,1625705786600210432
feeling pain,high,1625705786600210432
perceiving discrimination,medium,1625705786600210432
ptsd (post-traumatic stress disorder),high,1625705786600210432
suffering,high,1632351577125146625
perceiving discrimination,high,1632351577125146625
feeling having a political voice,high,1632351577125146625
happiness,high,1629257848365670402
positive functioning,high,1629257848365670402
expressing optimism,high,1629257848365670402
mastery (ability or capability),high,1629257848365670402
purpose in life,high,1630271264983072768
mastery (ability or capability),high,1630271264983072768
balance in the various aspects of own life,medium,1630271264983072768
happiness,low,1627319935071297537
life satisfaction,low,1627319935071297537
fear of future,high,1627319935071297537
expressing optimism,low,1627319935071297537
depression,high,1627319935071297537
anxiety,high,1627319935071297537
quality of relationships,low,1627319935071297537
expressing government approval,high,1627173569301196800
expressing trust,medium,1627362137466077188
feeling trusted,high,1627362137466077188
perceiving discrimination,medium,1632257556826423298
anxiety,high,1627904833784094722
expressing trust,low,1627904833784094722
life satisfaction,low,1630661055624912904
expressing job satisfaction,low,1630661055624912904
expressing optimism,low,1630661055624912904
purpose in life,high,1629216099014418432
mastery (ability or capability),medium,1629216099014418432
happiness,high,1628185098771132423
expressing gratitude,medium,1628185098771132423
describing smoking related health issues,low,1628185098771132423
happiness,high,1632646060266110978
purpose in life,high,1634328141928988672
expressing altruism,high,1634328141928988672
belonging to society,medium,1634328141928988672
happiness,low,1628989323499520001
life satisfaction,low,1628989323499520001
happiness,high,1628671977522188289
positive functioning,high,1628671977522188289
expressing gratitude,high,1628671977522188289
belonging to society,medium,1628671977522188289
perceiving discrimination,high,1632444652589666308
fear of future,high,1628331778225188865
perceiving discrimination,high,1628331778225188865
financial/material worry,high,1628331778225188865
happiness,low,1626520310689280000
life satisfaction,low,1626520310689280000
positive functioning,medium,1626520310689280000
expressing optimism,medium,1626520310689280000
purpose in life,high,1626520310689280000
quality of relationships,medium,1626520310689280000
perceiving discrimination,low,1626520310689280000
financial/material worry,low,1626520310689280000
happiness,medium,1626286103618527232
life satisfaction,high,1626286103618527232
positive functioning,high,1626286103618527232
expressing job satisfaction,high,1626286103618527232
belonging to society,medium,1626286103618527232
balance in the various aspects of own life,high,1626286103618527232
mastery (ability or capability),high,1626286103618527232
happiness,high,1632395507422187520
vitality,high,1632395507422187520
expressing optimism,high,1632395507422187520
mastery (ability or capability),high,1632395507422187520
feeling having a political voice,high,1634022333441802240
happiness,high,1626067099562160129
happiness,high,1630698243326615554
expressing optimism,high,1630698243326615554
positive functioning,high,1630698243326615554
quality of relationships,high,1630698243326615554
expressing gratitude,high,1630698243326615554
expressing empathy,high,1630698243326615554
happiness,low,1631295614657937410
expressing optimism,low,1631295614657937410
suffering,high,1631295614657937410
loneliness,medium,1631295614657937410
perceiving discrimination,high,1631295614657937410
financial/material worry,high,1631295614657937410
describing health limitations,high,1631295614657937410
happiness,high,1629088689518448640
expressing gratitude,high,1629088689518448640
happiness,medium,1632275383595970564
life satisfaction,high,1632275383595970564
expressing optimism,high,1632275383595970564
belonging to society,high,1632275383595970564
expressing optimism,high,1628187549687742465
purpose in life,high,1628187549687742465
expressing altruism,medium,1628187549687742465
belonging to society,medium,1628187549687742465
mastery (ability or capability),high,1628187549687742465
feeling having a political voice,medium,1628187549687742465
promoting good,high,1628187549687742465
quality of relationships,medium,1629951137716621317
vitality,high,1625848920311238656
positive functioning,high,1625848920311238656
expressing optimism,high,1625848920311238656
balance in the various aspects of own life,high,1625848920311238656
mastery (ability or capability),high,1625848920311238656
having hope,high,1625848920311238656
promoting good,high,1625848920311238656
happiness,high,1626215908195844097
positive functioning,high,1626215908195844097
expressing optimism,high,1626215908195844097
expressing gratitude,high,1626215908195844097
belonging to society,medium,1626215908195844097
promoting good,high,1626215908195844097
expressing altruism,high,1627735243980476433
belonging to society,medium,1627735243980476433
promoting good,high,1627735243980476433
self-esteem,low,1629512338599555073
belief in god,high,1629512338599555073
happiness,medium,1627777829617438720
expressing optimism,high,1627777829617438720
happiness,high,1627727062357139456
life satisfaction,high,1627727062357139456
positive functioning,high,1627727062357139456
purpose in life,medium,1627727062357139456
balance in the various aspects of own life,high,1627727062357139456
happiness,high,1609363426111008769
positive functioning,high,1609363426111008769
expressing optimism,high,1609363426111008769
balance in the various aspects of own life,medium,1609363426111008769
having hope,high,1609363426111008769
expressing altruism,medium,1629102578498764800
belonging to society,high,1629102578498764800
purpose in life,high,1626209212136054784
expressing altruism,high,1626209212136054784
volunteering,high,1626209212136054784
charitable giving/helping,high,1626209212136054784
happiness,high,1627128902656090112
happiness,high,1627581308041048066
expressing gratitude,high,1627581308041048066
happiness,high,1627566217207635969
expressing gratitude,high,1629478354389815297
expressing trust,low,1629151202746200064
feeling trusted,low,1629151202746200064
happiness,high,1627094096761466881
expressing optimism,high,1627094096761466881
positive functioning,high,1627094096761466881
describing health limitations,medium,1627094096761466881
happiness,high,1630966058281742341
expressing altruism,high,1630966058281742341
expressing empathy,high,1630966058281742341
happiness,low,1626823024736452609
fear of future,high,1626823024736452609
happiness,high,1625853287437303808
positive functioning,high,1625853287437303808
purpose in life,medium,1625853287437303808
mastery (ability or capability),high,1625853287437303808
happiness,high,1633952359125774336
positive functioning,high,1633952359125774336
expressing optimism,high,1633952359125774336
mastery (ability or capability),high,1631837388468285440
feeling having a political voice,medium,1630840625539981312
expressing government approval,high,1630840625539981312
happiness,high,1628893157260931073
expressing altruism,high,1628893157260931073
promoting good,high,1628893157260931073
happiness,medium,1626024572662210561
balance in the various aspects of own life,high,1626024572662210561
mastery (ability or capability),high,1626024572662210561
expressing job satisfaction,high,1628241487048675329
positive functioning,high,1628241487048675329
mastery (ability or capability),high,1628241487048675329
expressing trust,medium,1630967312651108352
financial/material worry,high,1630967312651108352
happiness,high,1629376462942773249
expressing altruism,high,1629376462942773249
expressing gratitude,high,1629376462942773249
promoting good,high,1629376462942773249
expressing empathy,high,1629376462942773249
financial/material worry,low,1630734488878862336
happiness,high,1630986376538882053
expressing optimism,high,1630986376538882053
peace with thoughts and feelings,high,1630986376538882053
balance in the various aspects of own life,high,1630986376538882053
feeling loved by god,high,1630986376538882053
belief in god,high,1630986376538882053
self-esteem,medium,1627546839850401794
promoting good,low,1627546839850401794
self-esteem,high,1626497828804767744
mastery (ability or capability),high,1626497828804767744
happiness,high,1609376986706870272
expressing optimism,high,1609376986706870272
belonging to society,medium,1609376986706870272
mastery (ability or capability),low,1609376986706870272
happiness,high,1629900009524133889
expressing altruism,high,1629900009524133889
expressing empathy,high,1629900009524133889
happiness,medium,1633981291359002624
mastery (ability or capability),high,1633981291359002624
happiness,medium,1625852431480520704
life satisfaction,high,1625852431480520704
vitality,high,1625852431480520704
positive functioning,high,1625852431480520704
self-esteem,low,1629594992325820417
loneliness,high,1629594992325820417
happiness,high,1628459166938324995
positive functioning,high,1628459166938324995
expressing optimism,high,1628459166938324995
belonging to society,medium,1628459166938324995
balance in the various aspects of own life,medium,1628459166938324995
mastery (ability or capability),high,1628459166938324995
promoting good,high,1628459166938324995
perceiving discrimination,high,1632762128410230785
happiness,high,1632078536746971136
life satisfaction,high,1632078536746971136
positive functioning,high,1632078536746971136
expressing optimism,high,1632078536746971136
belonging to society,medium,1632078536746971136
balance in the various aspects of own life,medium,1632078536746971136
having hope,high,1632078536746971136
promoting good,medium,1632078536746971136
happiness,high,1631398420031184900
expressing altruism,high,1631398420031184900
promoting good,high,1631398420031184900
happiness,high,1628447133136220162
expressing optimism,high,1628447133136220162
happiness,medium,1628025191874822145
resilience,high,1628025191874822145
self-esteem,high,1628025191874822145
positive functioning,high,1628025191874822145
peace with thoughts and feelings,medium,1628025191874822145
belonging to society,medium,1628025191874822145
balance in the various aspects of own life,medium,1628025191874822145
promoting good,high,1628025191874822145
happiness,high,1631378461909721088
expressing optimism,high,1631378461909721088
happiness,low,1628207175985233920
life satisfaction,low,1628207175985233920
positive functioning,low,1628207175985233920
expressing optimism,low,1628207175985233920
peace with thoughts and feelings,medium,1632393188248891393
happiness,high,1626129474830929925
positive functioning,high,1626129474830929925
expressing optimism,high,1626129474830929925
peace with thoughts and feelings,high,1626129474830929925
purpose in life,high,1626129474830929925
expressing altruism,high,1626129474830929925
belonging to society,medium,1626129474830929925
expressing gratitude,high,1626129474830929925
feeling loved by god,high,1626129474830929925
belief in god,high,1626129474830929925
feeling religious comfort,high,1626129474830929925
having hope,high,1626129474830929925
promoting good,high,1626129474830929925
happiness,high,1633846179007201285
expressing delayed gratification,high,1633846179007201285
perceiving discrimination,high,1631550891076603905
feeling having a political voice,high,1631550891076603905
happiness,high,1630206208656252928
positive functioning,high,1630206208656252928
expressing optimism,high,1630206208656252928
happiness,medium,1628300274015080449
life satisfaction,high,1628300274015080449
positive functioning,high,1628300274015080449
expressing optimism,high,1628300274015080449
balance in the various aspects of own life,high,1628300274015080449
belief in god,high,1633651559035990024
life after death belief,high,1633651559035990024
happiness,low,1631313585845465088
life satisfaction,low,1631313585845465088
fear of future,high,1631313585845465088
expressing optimism,low,1631313585845465088
depression,medium,1631313585845465088
suffering,high,1631313585845465088
perceiving discrimination,high,1631313585845465088
happiness,high,1609343655655141377
happiness,high,1629159673864814592
expressing altruism,medium,1629159673864814592
perceiving discrimination,high,1632662628207329280
feeling having a political voice,medium,1632662628207329280
expressing government approval,low,1627433204868173824
happiness,low,1631342878260699136
life satisfaction,low,1631342878260699136
expressing optimism,low,1631342878260699136
peace with thoughts and feelings,low,1631342878260699136
purpose in life,medium,1631342878260699136
belonging to society,high,1631342878260699136
perceiving discrimination,medium,1631342878260699136
balance in the various aspects of own life,medium,1631342878260699136
belief in god,high,1631342878260699136
feeling loved by god,high,1631342878260699136
religious criticism,low,1631342878260699136
spiritual punishment,low,1631342878260699136
feeling religious comfort,high,1631342878260699136
expressing empathy,high,1627367890528632838
expressing altruism,high,1625863695845695489
volunteering,high,1625863695845695489
charitable giving/helping,high,1625863695845695489
positive functioning,low,1632075504831410177
expressing optimism,low,1632075504831410177
suffering,high,1632075504831410177
happiness,high,1632905630594809857
expressing altruism,medium,1632905630594809857
expressing trust,low,1633176779132157952
feeling trusted,medium,1633176779132157952
mastery (ability or capability),high,1633176779132157952
happiness,medium,1630772248666619904
resilience,high,1630772248666619904
self-esteem,high,1630772248666619904
positive functioning,high,1630772248666619904
mastery (ability or capability),high,1630772248666619904
happiness,low,1628128320918327322
positive functioning,high,1628128320918327322
expressing optimism,high,1628128320918327322
peace with thoughts and feelings,medium,1628128320918327322
promoting good,high,1628128320918327322
happiness,high,1631327889911169026
self-esteem,medium,1631327889911169026
expressing optimism,high,1631327889911169026
feeling trusted,medium,1631327889911169026
expressing gratitude,high,1631327889911169026
happiness,low,1627656435864686595
life satisfaction,low,1627656435864686595
fear of future,high,1627656435864686595
positive functioning,low,1627656435864686595
expressing optimism,low,1627656435864686595
peace with thoughts and feelings,low,1627656435864686595
religious criticism,high,1627656435864686595
belief in god,low,1627656435864686595
happiness,low,1629623036256059394
life satisfaction,low,1629623036256059394
fear of future,high,1629623036256059394
vitality,low,1629623036256059394
having energy,low,1629623036256059394
positive functioning,low,1629623036256059394
expressing optimism,low,1629623036256059394
peace with thoughts and feelings,low,1629623036256059394
depression,high,1629623036256059394
anxiety,high,1629623036256059394
suffering,high,1629623036256059394
feeling pain,high,1629623036256059394
expressing optimism,high,1630908084280328192
belonging to society,high,1630908084280328192
self-esteem,high,1631302171751858180
vitality,high,1631302171751858180
expressing optimism,high,1631302171751858180
quality of relationships,medium,1631302171751858180
happiness,medium,1630717280639234048
expressing trust,high,1630717280639234048
expressing empathy,high,1633691407679385601
happiness,low,1628447557935308800
life satisfaction,low,1628447557935308800
fear of future,high,1628447557935308800
expressing optimism,low,1628447557935308800
depression,high,1628447557935308800
perceiving evil,high,1631135316282327040
expressing empathy,high,1631135316282327040
happiness,high,1625975912604008448
vitality,high,1625975912604008448
expressing optimism,high,1625975912604008448
belonging to society,medium,1625975912604008448
happiness,low,1632408102422159362
happiness,low,1629891724880248855
life satisfaction,low,1629891724880248855
expressing optimism,low,1629891724880248855
resilience,medium,1629891724880248855
depression,high,1629891724880248855
happiness,low,1626253037877469186
resilience,medium,1626253037877469186
self-esteem,medium,1626253037877469186
life satisfaction,medium,1626253037877469186
fear of future,high,1626253037877469186
vitality,medium,1626253037877469186
having energy,medium,1626253037877469186
positive functioning,medium,1626253037877469186
expressing optimism,low,1626253037877469186
peace with thoughts and feelings,low,1626253037877469186
purpose in life,medium,1626253037877469186
depression,high,1626253037877469186
anxiety,high,1626253037877469186
suffering,high,1626253037877469186
feeling pain,high,1626253037877469186
happiness,high,1629995220568776704
perceiving discrimination,high,1629213383332356098
feeling having a political voice,high,1629213383332356098
happiness,low,1626312337379450880
life satisfaction,low,1626312337379450880
positive functioning,low,1626312337379450880
happiness,high,1629350105508618240
expressing gratitude,high,1629350105508618240
depression,high,1633991047943532546
spiritual punishment,high,1633991047943532546
having hope,high,1632862517360840705
expressing optimism,high,1628090983765377025
mastery (ability or capability),high,1628090983765377025
quality of relationships,medium,1626319773507125249
expressing empathy,high,1626319773507125249
self-esteem,high,1632131612539224064
positive functioning,high,1632131612539224064
expressing optimism,high,1632131612539224064
mastery (ability or capability),high,1632131612539224064
expressing optimism,high,1626598193718005766
belonging to society,medium,1626598193718005766
feeling having a political voice,high,1626598193718005766
promoting good,high,1626598193718005766
expressing trust,high,1631307214680911880
feeling trusted,medium,1631307214680911880
happiness,low,1630572524479324160
life satisfaction,low,1630572524479324160
vitality,low,1630572524479324160
expressing optimism,low,1630572524479324160
peace with thoughts and feelings,low,1630572524479324160
belonging to society,low,1630572524479324160
perceiving discrimination,high,1630572524479324160
feeling having a political voice,low,1630572524479324160
expressing trust,low,1627202442382176258
happiness,low,1629464323566305280
resilience,medium,1629464323566305280
self-esteem,high,1629464323566305280
life satisfaction,medium,1629464323566305280
fear of future,high,1629464323566305280
vitality,medium,1629464323566305280
having energy,medium,1629464323566305280
positive functioning,high,1629464323566305280
expressing optimism,low,1629464323566305280
peace with thoughts and feelings,medium,1629464323566305280
purpose in life,high,1629464323566305280
depression,low,1629464323566305280
anxiety,high,1629464323566305280
suffering,high,1629464323566305280
belief in god,high,1632676169786048513
feeling religious comfort,high,1632676169786048513
expressing gratitude,high,1630306031489392645
happiness,medium,1632010310205730817
positive functioning,high,1632010310205730817
expressing optimism,high,1632010310205730817
happiness,medium,1625971880191754242
balance in the various aspects of own life,low,1625971880191754242
happiness,medium,1627851631634309120
life satisfaction,high,1627851631634309120
expressing optimism,high,1627851631634309120
expressing gratitude,high,1627851631634309120
feeling having a political voice,high,1627851631634309120
expressing gratitude,high,1630610916546088960
expressing empathy,high,1630610916546088960
resilience,high,1629278522630873090
vitality,high,1629278522630873090
positive functioning,high,1629278522630873090
expressing optimism,high,1629278522630873090
belonging to society,medium,1629278522630873090
balance in the various aspects of own life,high,1629278522630873090
mastery (ability or capability),high,1629278522630873090
having hope,high,1629278522630873090
self-esteem,high,1633840343568502784
mastery (ability or capability),high,1633840343568502784
fear of future,high,1626584598443622404
perceiving discrimination,high,1626584598443622404
feeling having a political voice,low,1626584598443622404
happiness,high,1627682515333816321
life satisfaction,high,1627682515333816321
positive functioning,high,1627682515333816321
expressing optimism,high,1627682515333816321
belonging to society,medium,1627682515333816321
balance in the various aspects of own life,high,1627682515333816321
mastery (ability or capability),medium,1627682515333816321
feeling trusted,medium,1627682515333816321
quality of relationships,medium,1627682515333816321
happiness,high,1633255425679163392
expressing altruism,medium,1633255425679163392
purpose in life,high,1633845244545609738
mastery (ability or capability),high,1633845244545609738
happiness,high,1629760582311133184
positive functioning,high,1629760582311133184
expressing gratitude,high,1629760582311133184
happiness,high,1633827405931372544
expressing altruism,high,1633827405931372544
having hope,high,1633827405931372544
promoting good,high,1633827405931372544
expressing empathy,high,1633827405931372544
happiness,medium,1631456983474659328
positive functioning,high,1631456983474659328
expressing optimism,high,1631456983474659328
happiness,high,1628207081898536962
self-esteem,high,1628207081898536962
happiness,high,1629990916759977985
expressing optimism,high,1629990916759977985
expressing gratitude,high,1631345787925065728
quality of relationships,medium,1631345787925065728
belonging to society,high,1626545441645989889
happiness,low,1628599185300930560
life satisfaction,low,1628599185300930560
fear of future,high,1628599185300930560
expressing optimism,low,1628599185300930560
depression,high,1628599185300930560
anxiety,high,1628599185300930560
suffering,high,1628599185300930560
feeling pain,high,1628599185300930560
quality of relationships,medium,1628599185300930560
balance in the various aspects of own life,low,1628599185300930560
self-esteem,high,1626159467782983681
positive functioning,high,1626159467782983681
expressing optimism,high,1626159467782983681
mastery (ability or capability),high,1626159467782983681
having hope,high,1626159467782983681
happiness,high,1625904432364851200
life satisfaction,high,1625904432364851200
expressing gratitude,medium,1625904432364851200
belonging to society,medium,1625904432364851200
quality of relationships,medium,1625904432364851200
expressing empathy,high,1625904432364851200
happiness,high,1631748739105783817
expressing gratitude,high,1631748739105783817
purpose in life,high,1633060010107482112
expressing altruism,high,1633060010107482112
financial/material worry,low,1633060010107482112
expressing trust,low,1630084427828146178
anxiety,high,1631674107707244544
perceiving discrimination,high,1631674107707244544
feeling having a political voice,high,1631674107707244544
expressing optimism,high,1628817935304097793
feeling having a political voice,medium,1628817935304097793
religious criticism,high,1632015014079995905
perceiving discrimination,medium,1632015014079995905
happiness,high,1627263832887562240
life satisfaction,high,1627263832887562240
positive functioning,high,1627263832887562240
expressing optimism,high,1627263832887562240
belonging to society,medium,1627263832887562240
balance in the various aspects of own life,high,1627263832887562240
mastery (ability or capability),high,1627263832887562240
feeling having a political voice,low,1627263832887562240
happiness,high,1632023235653955589
life satisfaction,high,1632023235653955589
positive functioning,high,1632023235653955589
expressing optimism,high,1632023235653955589
peace with thoughts and feelings,high,1632023235653955589
belonging to society,medium,1632023235653955589
quality of relationships,high,1632023235653955589
having hope,high,1632023235653955589
promoting good,high,1632023235653955589
expressing empathy,high,1632023235653955589
happiness,low,1630755795909459968
life satisfaction,low,1630755795909459968
fear of future,high,1630755795909459968
expressing optimism,low,1630755795909459968
depression,high,1630755795909459968
feeling pain,high,1630755795909459968
perceiving discrimination,medium,1630755795909459968
loneliness,high,1630755795909459968
quality of relationships,low,1630755795909459968
belonging to society,low,1630755795909459968
perceiving discrimination,high,1628809348393627649
belief in god,high,1629447065892802561
expressing trust,medium,1629447065892802561
happiness,medium,1630270383604617218
life satisfaction,high,1630270383604617218
positive functioning,high,1630270383604617218
belonging to society,low,1630270383604617218
self-esteem,medium,1626737263463002113
life satisfaction,low,1626737263463002113
positive functioning,high,1626737263463002113
expressing optimism,high,1626737263463002113
peace with thoughts and feelings,medium,1626737263463002113
purpose in life,medium,1626737263463002113
loneliness,low,1626737263463002113
quality of relationships,medium,1626737263463002113
belonging to society,medium,1626737263463002113
balance in the various aspects of own life,medium,1626737263463002113
financial/material worry,high,1626737263463002113
having hope,high,1626737263463002113
expressing empathy,high,1626737263463002113
anxiety,medium,1630292085982068736
expressing empathy,high,1630292085982068736
mastery (ability or capability),high,1626505506050252800
purpose in life,high,1630776570242826240
expressing altruism,medium,1630776570242826240
belonging to society,high,1630776570242826240
perceiving discrimination,high,1630776570242826240
feeling having a political voice,high,1630776570242826240
promoting good,high,1630776570242826240
perceiving discrimination,medium,1626958877915770880
feeling having a political voice,high,1626958877915770880
expressing optimism,high,1633986027952930823
expressing empathy,high,1633986027952930823
happiness,high,1631885229496446976
quality of relationships,high,1631885229496446976
fear of future,high,1632402311392686087
expressing trust,low,1632402311392686087
expressing altruism,high,1633964422610956290
promoting good,high,1633964422610956290
expressing empathy,high,1633964422610956290
resilience,high,1625814550984421378
self-esteem,medium,1625814550984421378
life satisfaction,high,1625814550984421378
positive functioning,high,1625814550984421378
expressing optimism,high,1625814550984421378
peace with thoughts and feelings,medium,1625814550984421378
purpose in life,high,1625814550984421378
mastery (ability or capability),high,1625814550984421378
balance in the various aspects of own life,high,1625814550984421378
happiness,high,1630230126901485568
positive functioning,high,1630230126901485568
expressing optimism,high,1630230126901485568
vitality,medium,1630230126901485568
having energy,medium,1630230126901485568
balance in the various aspects of own life,medium,1630230126901485568
promoting good,high,1630230126901485568
self-esteem,high,1632095970262679553
life satisfaction,high,1632095970262679553
positive functioning,high,1632095970262679553
expressing optimism,high,1632095970262679553
mastery (ability or capability),high,1632095970262679553
having hope,high,1632095970262679553
happiness,high,1629328577186648064
expressing gratitude,high,1629328577186648064
happiness,high,1632898997537976320
expressing gratitude,high,1632898997537976320
belief in god,high,1632898997537976320
feeling loved by god,high,1632898997537976320
loneliness,medium,1626615939478462464
financial/material worry,low,1626615939478462464
happiness,low,1631504728419971073
life satisfaction,low,1631504728419971073
fear of future,high,1631504728419971073
expressing optimism,low,1631504728419971073
peace with thoughts and feelings,low,1631504728419971073
depression,high,1631504728419971073
anxiety,high,1631504728419971073
suffering,high,1631504728419971073
feeling pain,high,1631504728419971073
quality of relationships,low,1631504728419971073
financial/material worry,high,1625804131033305089
fear of future,high,1630979041489453074
belonging to society,medium,1630979041489453074
expressing empathy,high,1630979041489453074
happiness,medium,1631696402643296256
life satisfaction,low,1631696402643296256
mastery (ability or capability),high,1631696402643296256
expressing optimism,high,1632284847170551808
mastery (ability or capability),high,1632284847170551808
fear of future,high,1632445624036491267
anxiety,high,1632445624036491267
describing drinking related health issues,medium,1626669762083168256
purpose in life,high,1629251868160589824
mastery (ability or capability),high,1629251868160589824
resilience,high,1626150859691159555
mastery (ability or capability),medium,1626150859691159555
happiness,low,1626980860628205569
life satisfaction,low,1626980860628205569
