dimension,value,id
 having hope ,high,1632432505239269377
 balance in the various aspects of own life ,medium,1626009986718633984
 having hope ,high,1626009986718633984
 happiness ,high,1630777383300087808
 life satisfaction ,high,1630777383300087808
 positive functioning ,high,1630777383300087808
 expressing optimism ,high,1630777383300087808
 expressing gratitude ,high,1630777383300087808
 having hope ,high,1630777383300087808
 promoting good ,high,1630777383300087808
 positive functioning ,low,1633625541910712321
suffering ,high,1633625541910712321
 quality of relationships ,low,1633625541910712321
 perceiving discrimination ,high,1633625541910712321
 financial/material worry ,high,1633625541910712321
 happiness ,low,1626285842024042498
 expressing optimism ,low,1626285842024042498
 expressing trust ,low,1626285842024042498
 expressing altruism ,medium,1627576447421362177
 promoting good ,high,1627576447421362177
 expressing empathy ,high,1627576447421362177
 quality of relationships ,medium,1634312888260149251
 financial/material worry ,low,1630636174904573970
resilience ,high,1627514765030395905
self-esteem ,high,1627514765030395905
 life satisfaction ,high,1627514765030395905
 positive functioning ,high,1627514765030395905
 expressing optimism ,high,1627514765030395905
 purpose in life ,high,1627514765030395905
 balance in the various aspects of own life ,medium,1627514765030395905
 having hope ,high,1627514765030395905
 happiness ,high,1625858893334343681
 expressing optimism ,high,1625858893334343681
 belonging to society ,high,1625858893334343681
 expressing gratitude ,medium,1625858893334343681
 having hope ,high,1625858893334343681
 promoting good ,high,1625858893334343681
resilience ,low,1632168431750463488
 happiness ,low,1632168431750463488
 life satisfaction ,low,1632168431750463488
 fear of future ,high,1632168431750463488
 vitality ,low,1632168431750463488
 having energy ,low,1632168431750463488
 positive functioning ,low,1632168431750463488
 expressing optimism ,low,1632168431750463488
 peace with thoughts and feelings ,low,1632168431750463488
 depression ,high,1632168431750463488
 anxiety ,high,1632168431750463488
suffering ,high,1632168431750463488
 balance in the various aspects of own life ,low,1632168431750463488
 belonging to society ,low,1632168431750463488
 quality of relationships ,low,1632168431750463488
 feeling having a political voice ,high,1632168431750463488
 expressing altruism ,high,1632798240016924673
 having hope ,high,1632798240016924673
 expressing empathy ,high,1632798240016924673
 happiness ,low,1628796746091626497
 life satisfaction ,low,1628796746091626497
 expressing optimism ,low,1628796746091626497
 peace with thoughts and feelings ,low,1628796746091626497
suffering ,high,1628796746091626497
 perceiving discrimination ,high,1628796746091626497
 perceiving discrimination ,high,1627971419547271169
 feeling having a political voice ,high,1627971419547271169
resilience ,high,1626960623320940545
 expressing optimism ,medium,1630626863285518339
 capability) ,high,1630626863285518339
 perceiving discrimination ,high,1628776696764682241
 perceiving discrimination ,medium,1631126143058210816
 expressing optimism ,low,1632303517347004416
 belonging to society ,low,1632303517347004416
 feeling having a political voice ,high,1632303517347004416
 capability) ,high,1629007608609918978
 feeling having a political voice ,high,1626654819585822736
resilience ,high,1629917533871505408
 having hope ,high,1629917533871505408
 expressing empathy ,high,1629917533871505408
resilience ,medium,1625770069249691649
 expressing optimism ,low,1625770069249691649
 quality of relationships ,low,1625770069249691649
 capability) ,medium,1625770069249691649
 expressing trust ,medium,1625915706758791179
 bullying ,high,1626947572052152321
 happiness ,high,1632792623269261312
 expressing optimism ,high,1632792623269261312
 having hope ,high,1632792623269261312
 promoting good ,high,1632792623269261312
self-esteem ,high,1631119170594299904
 happiness ,high,1631119170594299904
 quality of relationships ,high,1631119170594299904
 happiness ,high,1628578155773435905
 having hope ,medium,1628578155773435905
 life satisfaction ,low,1627002832485326849
 loneliness ,medium,1627002832485326849
 happiness ,high,1631702573739540481
 expressing trust ,low,1627806851181031424
 expressing altruism ,high,1626659271613243392
 charitable giving/helping ,high,1626659271613243392
 positive functioning ,low,1629006220488216576
 expressing optimism ,low,1629006220488216576
 peace with thoughts and feelings ,low,1629006220488216576
 having energy ,low,1627878892253118466
 happiness ,medium,1632272057420468225
 positive functioning ,high,1632272057420468225
 describing health limitations ,medium,1632272057420468225
resilience ,high,1631364806534914074
 capability) ,high,1631364806534914074
 quality of relationships ,medium,1632558650232573952
 expressing altruism ,medium,1631516949212438528
 expressing trust ,medium,1632454577730596865
 expressing altruism ,medium,1628399578931142656
 promoting good ,high,1628399578931142656
 happiness ,high,1626844753664040962
 expressing optimism ,high,1630365304479006721
 having hope ,high,1630365304479006721
 promoting good ,medium,1630365304479006721
 happiness ,low,1627764573175439360
 expressing optimism ,low,1627764573175439360
 perceiving discrimination ,high,1627764573175439360
 happiness ,high,1631396605134774274
 expressing gratitude ,high,1631396605134774274
resilience ,medium,1633183617814876160
self-esteem ,low,1633183617814876160
 depression ,high,1633183617814876160
 anxiety ,high,1633183617814876160
suffering ,high,1633183617814876160
 feeling pain ,high,1633183617814876160
 positive functioning ,low,1633183617814876160
 balance in the various aspects of own life ,low,1633183617814876160
 ptsd (post-traumatic stress disorder) ,medium,1633183617814876160
 expressing optimism ,high,1630655644276785152
 capability) ,high,1630655644276785152
 feeling having a political voice ,medium,1631617038023286785
 happiness ,high,1626482922986389510
 expressing optimism ,high,1626482922986389510
 belonging to society ,high,1626482922986389510
 having hope ,high,1626482922986389510
 happiness ,high,1633715235918848000
resilience ,high,1627455651071815683
 life satisfaction ,medium,1627455651071815683
 positive functioning ,high,1627455651071815683
 expressing optimism ,high,1627455651071815683
 peace with thoughts and feelings ,medium,1627455651071815683
 expressing empathy ,high,1627455651071815683
 feeling having a political voice ,high,1628557406568435712
 happiness ,low,1631718335594340362
 expressing altruism ,medium,1631718335594340362
 promoting good ,high,1631718335594340362
 happiness ,high,1631131110225719296
 having hope ,medium,1630379055550791680
 happiness ,low,1628818062664163331
resilience ,high,1630212408856682497
 positive functioning ,high,1630212408856682497
 capability) ,high,1630212408856682497
 capability) ,high,1634149908688035919
self-esteem ,medium,1630804570740867073
 happiness ,high,1630804570740867073
 positive functioning ,high,1630804570740867073
 expressing optimism ,high,1630804570740867073
 balance in the various aspects of own life ,medium,1630804570740867073
 capability) ,high,1630804570740867073
 happiness ,high,1631701935794290713
 expressing optimism ,high,1631701935794290713
 positive functioning ,high,1631701935794290713
 expressing gratitude ,high,1631701935794290713
 having hope ,high,1631701935794290713
 promoting good ,high,1631701935794290713
 expressing empathy ,high,1631701935794290713
resilience ,high,1628953757441728512
 positive functioning ,high,1628953757441728512
 capability) ,high,1628953757441728512
 happiness ,high,1626916751442059266
 positive functioning ,high,1626916751442059266
 happiness ,low,1631738956713795584
 life satisfaction ,low,1631738956713795584
 fear of future ,high,1631738956713795584
 vitality ,low,1631738956713795584
 positive functioning ,low,1631738956713795584
 expressing optimism ,low,1631738956713795584
 belonging to society ,low,1631738956713795584
 perceiving discrimination ,high,1631738956713795584
 expressing government approval ,low,1631738956713795584
 happiness ,high,1627695057879941120
 positive functioning ,high,1627695057879941120
 expressing optimism ,high,1627695057879941120
 balance in the various aspects of own life ,high,1627695057879941120
 capability) ,high,1627695057879941120
 feeling having a political voice ,medium,1627004139518537728
 happiness ,high,1626806534322769923
resilience ,high,1632300938127114241
 capability) ,high,1632300938127114241
 having direction ,high,1632300938127114241
 positive functioning ,high,1629045115917414403
 expressing optimism ,high,1629045115917414403
 balance in the various aspects of own life ,high,1629045115917414403
 capability) ,high,1629045115917414403
 expressing empathy ,high,1628668028706603011
 happiness ,high,1627869082061078528
 positive functioning ,high,1627869082061078528
resilience ,high,1626953907648823297
 credit ,massive,1626953907648823297
 positive functioning ,low,1628561346207055872
 expressing optimism ,low,1628561346207055872
 peace with thoughts and feelings ,low,1628561346207055872
 belonging to society ,low,1628561346207055872
 feeling having a political voice ,high,1626643116358012930
resilience ,medium,1630971832466546690
 positive functioning ,low,1630971832466546690
 feeling having a political voice ,medium,1630971832466546690
suffering ,high,1632537603789533192
 perceiving discrimination ,high,1632537603789533192
 quality of relationships ,low,1631815962558185472
 happiness ,medium,1628645412860055555
 having hope ,medium,1628645412860055555
 happiness ,high,1630508480317587457
 life satisfaction ,low,1627358487884750855
 vitality ,low,1627358487884750855
 having energy ,low,1627358487884750855
 positive functioning ,low,1627358487884750855
 expressing optimism ,low,1627358487884750855
 peace with thoughts and feelings ,low,1627358487884750855
 happiness ,high,1628194772304412672
 life satisfaction ,high,1628194772304412672
 expressing gratitude ,high,1628194772304412672
 belonging to society ,medium,1628194772304412672
 quality of relationships ,medium,1628194772304412672
 feeling loved by god ,high,1628194772304412672
 having hope ,high,1628194772304412672
 charitable giving/helping ,high,1628194772304412672
 happiness ,high,1631431696301129730
 expressing optimism ,high,1631431696301129730
 positive functioning ,high,1631431696301129730
 expressing gratitude ,high,1631431696301129730
 expressing altruism ,high,1631431696301129730
 belonging to society ,medium,1631431696301129730
 expressing empathy ,high,1631431696301129730
 perceiving discrimination ,high,1627711931627839494
 happiness ,low,1632618983076634624
 life satisfaction ,low,1632618983076634624
 fear of future ,high,1632618983076634624
 vitality ,low,1632618983076634624
 positive functioning ,low,1632618983076634624
 expressing optimism ,low,1632618983076634624
 peace with thoughts and feelings ,low,1632618983076634624
 perceiving discrimination ,high,1632618983076634624
 expressing government approval ,low,1632618983076634624
 expressing trust ,low,1628657953279709186
 fear of future ,high,1630247112813457408
 loneliness ,high,1630247112813457408
 expressing empathy ,high,1631576611240972291
 purpose in life ,high,1627948941718298624
 expressing altruism ,high,1627948941718298624
 promoting good ,high,1627948941718298624
 happiness ,high,1631603635422363649
 balance in the various aspects of own life ,high,1631603635422363649
 having hope ,high,1631603635422363649
 expressing empathy ,high,1630960790122496001
self-esteem ,medium,1630708691904380930
 expressing optimism ,low,1630708691904380930
 loneliness ,high,1630708691904380930
 fear of future ,high,1633032577056489473
 perceiving discrimination ,high,1633032577056489473
 feeling having a political voice ,high,1633032577056489473
resilience ,high,1627899416655892481
 expressing altruism ,high,1627899416655892481
 having hope ,high,1627899416655892481
 expressing empathy ,high,1627899416655892481
 expressing altruism ,high,1632719587434442753
 promoting good ,high,1632719587434442753
 having energy ,high,1632719587434442753
 happiness ,high,1631819513703419904
 happiness ,low,1632187867530252289
resilience ,medium,1632187867530252289
 vitality ,low,1632187867530252289
 having energy ,low,1632187867530252289
 positive functioning ,low,1632187867530252289
 expressing optimism ,low,1632187867530252289
 peace with thoughts and feelings ,low,1632187867530252289
resilience ,high,1627290534523052038
 expressing altruism ,high,1627290534523052038
 having hope ,high,1627290534523052038
 expressing empathy ,high,1627290534523052038
 describing drinking related health issues ,high,1629672518725545986
 perceiving discrimination ,medium,1629672518725545986
 happiness ,low,1630887792086777862
 life satisfaction ,low,1630887792086777862
 positive functioning ,low,1630887792086777862
 expressing optimism ,low,1630887792086777862
 peace with thoughts and feelings ,low,1630887792086777862
resilience ,high,1633699496734638080
 expressing gratitude ,high,1633699496734638080
 feeling having a political voice ,high,1633154416277610497
 life satisfaction ,low,1633989037819305985
 happiness ,low,1633989037819305985
 quality of relationships ,high,1633989037819305985
 expressing gratitude ,medium,1633989037819305985
 expressing trust ,low,1633989037819305985
 feeling trusted ,low,1633989037819305985
 feeling loved by god ,high,1633989037819305985
 belief in god ,high,1633989037819305985
 having hope ,high,1633989037819305985
 happiness ,high,1630594159881928707
 expressing optimism ,high,1630594159881928707
 expressing gratitude ,high,1630594159881928707
 having hope ,high,1630594159881928707
 expressing trust ,low,1630655222052691970
 feeling having a political voice ,high,1630655222052691970
resilience ,high,1630643798429581338
 capability) ,high,1630643798429581338
 having hope ,high,1630643798429581338
 expressing empathy ,high,1630643798429581338
 happiness ,high,1633636107333128193
 expressing gratitude ,high,1633636107333128193
 promoting good ,high,1633636107333128193
 expressing trust ,low,1630100070442975233
 perceiving discrimination ,high,1631433310428880897
 feeling having a political voice ,high,1631433310428880897
 happiness ,high,1628962769960853504
 life satisfaction ,high,1628962769960853504
 positive functioning ,high,1628962769960853504
 expressing optimism ,high,1628962769960853504
 peace with thoughts and feelings ,high,1628962769960853504
 balance in the various aspects of own life ,medium,1628962769960853504
 belonging to society ,medium,1628962769960853504
 having hope ,high,1628962769960853504
 promoting good ,high,1628962769960853504
 expressing optimism ,low,1632018010595635211
 quality of relationships ,low,1632018010595635211
 happiness ,high,1632231920666054657
resilience ,medium,1632231920666054657
self-esteem ,high,1632231920666054657
 life satisfaction ,high,1632231920666054657
 positive functioning ,high,1632231920666054657
 expressing optimism ,high,1632231920666054657
 feeling having a political voice ,high,1632231920666054657
 expressing government approval ,high,1632231920666054657
 expressing empathy ,high,1634257758613811200
 happiness ,high,1633246882712670208
 life satisfaction ,high,1633246882712670208
 expressing job satisfaction ,high,1633246882712670208
 expressing optimism ,high,1633246882712670208
 balance in the various aspects of own life ,medium,1633246882712670208
 financial/material worry ,low,1633246882712670208
 happiness ,high,1631816826135953408
 happiness ,medium,1629159505668743172
 life satisfaction ,medium,1629159505668743172
 expressing optimism ,high,1629159505668743172
 balance in the various aspects of own life ,medium,1629159505668743172
 having hope ,high,1629159505668743172
 happiness ,high,1626577000503689217
 belonging to society ,high,1626577000503689217
 expressing optimism ,low,1631904747828707335
 belonging to society ,low,1631904747828707335
 feeling having a political voice ,high,1631904747828707335
 happiness ,low,1632560754821066752
 life satisfaction ,low,1632560754821066752
resilience ,medium,1632560754821066752
self-esteem ,medium,1632560754821066752
 depression ,high,1632560754821066752
 anxiety ,high,1632560754821066752
suffering ,high,1632560754821066752
 loneliness ,high,1632560754821066752
 quality of relationships ,low,1632560754821066752
 belonging to society ,low,1632560754821066752
 having hope ,low,1632560754821066752
 promoting good ,low,1632560754821066752
 expressing delayed gratification ,low,1632560754821066752
 ptsd (post-traumatic stress disorder) ,high,1632560754821066752
 happiness ,medium,1631448013175414787
 belonging to society ,high,1631448013175414787
 expressing gratitude ,high,1631448013175414787
 having hope ,high,1631448013175414787
 happiness ,high,1626231826003169284
 positive functioning ,high,1626231826003169284
 expressing gratitude ,high,1626231826003169284
 happiness ,high,1632062091858268160
 expressing optimism ,high,1632062091858268160
 positive functioning ,high,1632062091858268160
 happiness ,low,1627039072203210762
self-esteem ,low,1627039072203210762
 life satisfaction ,low,1627039072203210762
 fear of future ,high,1627039072203210762
 vitality ,low,1627039072203210762
 having energy ,low,1627039072203210762
 positive functioning ,low,1627039072203210762
 expressing optimism ,low,1627039072203210762
 peace with thoughts and feelings ,low,1627039072203210762
suffering ,high,1627039072203210762
 belonging to society ,low,1627039072203210762
 perceiving discrimination ,high,1627039072203210762
 having hope ,low,1627039072203210762
 happiness ,medium,1627670492961247233
 happiness ,high,1625821498173956096
 quality of relationships ,high,1625821498173956096
 happiness ,low,1631791490476261379
 life satisfaction ,low,1631791490476261379
 fear of future ,high,1631791490476261379
 vitality ,low,1631791490476261379
 positive functioning ,low,1631791490476261379
 expressing optimism ,low,1631791490476261379
 peace with thoughts and feelings ,low,1631791490476261379
 depression ,high,1631791490476261379
 perceiving discrimination ,high,1631791490476261379
 expressing trust ,low,1626040530541985794
 feeling having a political voice ,high,1626040530541985794
 happiness ,high,1632698580476522496
 quality of relationships ,medium,1633024368413483008
 perceiving discrimination ,high,1626123512292286466
 balance in the various aspects of own life ,high,1631770836985348096
 happiness ,low,1627176928661864448
resilience ,medium,1627176928661864448
self-esteem ,medium,1627176928661864448
 life satisfaction ,low,1627176928661864448
 fear of future ,high,1627176928661864448
 vitality ,low,1627176928661864448
 having energy ,low,1627176928661864448
 positive functioning ,low,1627176928661864448
 expressing optimism ,low,1627176928661864448
 peace with thoughts and feelings ,low,1627176928661864448
 depression ,high,1627176928661864448
 anxiety ,high,1627176928661864448
suffering ,high,1627176928661864448
 balance in the various aspects of own life ,low,1627176928661864448
 capability) ,low,1627176928661864448
 describing health limitations ,high,1627176928661864448
 happiness ,high,1629280237094592513
 expressing trust ,medium,1629280237094592513
 happiness ,medium,1631603551695765506
 feeling having a political voice ,high,1634149373314465792
 expressing optimism ,medium,1626229775831568386
 expressing trust ,medium,1626868634919264262
 happiness ,high,1634312035868573708
 expressing altruism ,high,1634312035868573708
 happiness ,high,1632797910357401600
 vitality ,high,1632797910357401600
 positive functioning ,high,1632797910357401600
 expressing optimism ,high,1632797910357401600
 happiness ,high,1627941062923927553
 expressing altruism ,high,1627941062923927553
 balance in the various aspects of own life ,medium,1631402842232692736
 happiness ,high,1632486477773848584
 expressing optimism ,high,1632486477773848584
 positive functioning ,high,1632486477773848584
 happiness ,high,1629229544900001801
 expressing gratitude ,high,1629229544900001801
 balance in the various aspects of own life ,low,1629038206128918529
 having hope ,medium,1629038206128918529
 capability) ,medium,1625942332762689546
 happiness ,high,1633776115947909120
 financial/material worry ,low,1633776115947909120
resilience ,high,1630283266636001281
 expressing altruism ,medium,1630283266636001281
 promoting good ,medium,1630283266636001281
 expressing empathy ,high,1630283266636001281
 happiness ,low,1632109094927581186
 positive functioning ,low,1632109094927581186
 expressing optimism ,low,1632109094927581186
 belonging to society ,low,1632109094927581186
 happiness ,high,1632051565707001861
 positive functioning ,high,1632051565707001861
 expressing optimism ,high,1632051565707001861
 life satisfaction ,medium,1632051565707001861
 vitality ,high,1632051565707001861
 having energy ,high,1632051565707001861
 purpose in life ,high,1632051565707001861
 balance in the various aspects of own life ,medium,1632051565707001861
 happiness ,high,1626275959212216320
 expressing gratitude ,high,1626275959212216320
 capability) ,high,1633844116487561218
 happiness ,medium,1626030744869928960
 capability) ,high,1626030744869928960
 happiness ,low,1627810625396314114
 expressing gratitude ,medium,1629631523916767232
 promoting good ,high,1629631523916767232
self-esteem ,low,1626998579419303938
 loneliness ,medium,1626998579419303938
 expressing optimism ,low,1629214756232957956
 belonging to society ,low,1629214756232957956
 feeling having a political voice ,high,1629214756232957956
 happiness ,low,1626051862443991042
 quality of relationships ,high,1626051862443991042
 financial/material worry ,high,1629346808643334145
 happiness ,low,1630761747723464706
 life satisfaction ,low,1630761747723464706
 fear of future ,high,1630761747723464706
 vitality ,low,1630761747723464706
 positive functioning ,low,1630761747723464706
 expressing optimism ,low,1630761747723464706
 peace with thoughts and feelings ,low,1630761747723464706
suffering ,high,1630761747723464706
 balance in the various aspects of own life ,low,1630761747723464706
 happiness ,low,1633100822446743552
 life satisfaction ,low,1633100822446743552
 fear of future ,high,1633100822446743552
 vitality ,low,1633100822446743552
 positive functioning ,low,1633100822446743552
 expressing optimism ,low,1633100822446743552
 peace with thoughts and feelings ,low,1633100822446743552
suffering ,high,1633100822446743552
 financial/material worry ,high,1633100822446743552
 happiness ,low,1628984084134506496
 life satisfaction ,low,1628984084134506496
 fear of future ,high,1628984084134506496
 vitality ,low,1628984084134506496
 having energy ,low,1628984084134506496
 positive functioning ,low,1628984084134506496
 expressing optimism ,low,1628984084134506496
 peace with thoughts and feelings ,low,1628984084134506496
suffering ,high,1628984084134506496
resilience ,high,1632047057451073542
 expressing altruism ,high,1632047057451073542
 having hope ,high,1632047057451073542
 expressing empathy ,high,1632047057451073542
 depression ,high,1631364020081942557
 financial/material worry ,high,1631364020081942557
 purpose in life ,high,1633954342607933440
 capability) ,high,1633954342607933440
 expressing optimism ,low,1629883509937520640
 expressing trust ,low,1629883509937520640
 happiness ,high,1609372063801933825
 expressing gratitude ,high,1609372063801933825
 having hope ,high,1609372063801933825
 happiness ,medium,1627702287501074432
 positive functioning ,high,1627702287501074432
 balance in the various aspects of own life ,high,1627702287501074432
 happiness ,low,1630621864228790272
 life satisfaction ,low,1630621864228790272
 expressing optimism ,low,1630621864228790272
 peace with thoughts and feelings ,low,1630621864228790272
religious criticism ,high,1630621864228790272
 financial/material worry ,high,1630621864228790272
 happiness ,high,1631590271149539328
 positive functioning ,high,1631590271149539328
 expressing optimism ,high,1631590271149539328
 life satisfaction ,medium,1631590271149539328
 vitality ,high,1631590271149539328
 having energy ,high,1631590271149539328
 balance in the various aspects of own life ,medium,1631590271149539328
 capability) ,high,1631590271149539328
 having hope ,high,1631590271149539328
 promoting good ,high,1631590271149539328
self-esteem ,high,1609394778214383618
 peace with thoughts and feelings ,low,1629504683780845569
 belonging to society ,low,1629504683780845569
 expressing trust ,high,1634236926361305089
 having hope ,medium,1634236926361305089
 happiness ,high,1627402843521949697
 expressing optimism ,high,1632102377435136002
 expressing altruism ,high,1632102377435136002
 volunteering ,high,1632102377435136002
self-esteem ,medium,1626380393095266305
 quality of relationships ,high,1626380393095266305
self-esteem ,high,1632623148918099968
 feeling pain ,high,1609353595660509187
 anxiety ,medium,1609353595660509187
suffering ,high,1609353595660509187
 happiness ,low,1631056660457201665
 quality of relationships ,low,1631056660457201665
 feeling having a political voice ,high,1629683092666597376
 loneliness ,high,1627515001144483840
 happiness ,low,1629435799476248577
 life satisfaction ,low,1629435799476248577
 vitality ,low,1629435799476248577
 positive functioning ,low,1629435799476248577
 expressing optimism ,low,1629435799476248577
 peace with thoughts and feelings ,low,1629435799476248577
 balance in the various aspects of own life ,low,1629435799476248577
 capability) ,low,1629435799476248577
 quality of relationships ,low,1629435799476248577
 belonging to society ,low,1629435799476248577
 financial/material worry ,high,1629435799476248577
 having hope ,low,1629435799476248577
 happiness ,low,1627303059192946688
 life satisfaction ,low,1627303059192946688
 expressing optimism ,low,1627303059192946688
 depression ,high,1627303059192946688
 anxiety ,high,1627303059192946688
 happiness ,high,1625942178311639063
 quality of relationships ,high,1625942178311639063
 promoting good ,medium,1625942178311639063
 quality of relationships ,medium,1633015603031166976
 anxiety ,high,1626394254112178178
 perceiving discrimination ,high,1626358457212317696
 expressing optimism ,high,1627378212299759616
 expressing gratitude ,high,1627378212299759616
self-esteem ,high,1631439850158321666
 expressing altruism ,high,1632562988468285441
 charitable giving/helping ,medium,1632562988468285441
 happiness ,high,1627472044219662338
 expressing optimism ,high,1627472044219662338
 positive functioning ,high,1627472044219662338
 happiness ,low,1627357499585138690
 life satisfaction ,low,1627357499585138690
 fear of future ,high,1627357499585138690
 vitality ,low,1627357499585138690
 positive functioning ,low,1627357499585138690
 expressing optimism ,low,1627357499585138690
 peace with thoughts and feelings ,low,1627357499585138690
suffering ,high,1627357499585138690
 perceiving discrimination ,high,1627357499585138690
 feeling having a political voice ,high,1627357499585138690
 happiness ,high,1633846290751836167
 expressing trust ,medium,1633846290751836167
 happiness ,low,1625750283543511042
 life satisfaction ,low,1625750283543511042
 fear of future ,high,1625750283543511042
 vitality ,low,1625750283543511042
 having energy ,low,1625750283543511042
 positive functioning ,low,1625750283543511042
 expressing optimism ,low,1625750283543511042
 peace with thoughts and feelings ,low,1625750283543511042
suffering ,high,1625750283543511042
 balance in the various aspects of own life ,low,1625750283543511042
 capability) ,low,1625750283543511042
 having hope ,low,1625750283543511042
 happiness ,low,1628183201863864320
 life satisfaction ,low,1628183201863864320
 fear of future ,high,1628183201863864320
 vitality ,low,1628183201863864320
 having energy ,low,1628183201863864320
 positive functioning ,low,1628183201863864320
 expressing optimism ,low,1628183201863864320
 peace with thoughts and feelings ,low,1628183201863864320
suffering ,high,1628183201863864320
 anxiety ,high,1630209804181422082
 perceiving discrimination ,high,1630209804181422082
 feeling having a political voice ,high,1630209804181422082
 happiness ,low,1630749556945166336
 life satisfaction ,low,1630749556945166336
 fear of future ,high,1630749556945166336
 vitality ,low,1630749556945166336
 having energy ,low,1630749556945166336
 positive functioning ,low,1630749556945166336
 expressing optimism ,low,1630749556945166336
 peace with thoughts and feelings ,low,1630749556945166336
suffering ,high,1630749556945166336
 balance in the various aspects of own life ,low,1630749556945166336
 capability) ,low,1630749556945166336
 happiness ,medium,1632219585515769858
 positive functioning ,high,1632219585515769858
 expressing optimism ,high,1632219585515769858
 balance in the various aspects of own life ,high,1632219585515769858
 expressing gratitude ,high,1632219585515769858
 having hope ,high,1632219585515769858
 promoting good ,medium,1632219585515769858
 expressing altruism ,high,1630635368188989441
 promoting good ,high,1630635368188989441
 expressing empathy ,high,1630635368188989441
 happiness ,high,1629758690986455040
 expressing altruism ,high,1629758690986455040
 promoting good ,high,1629758690986455040
 expressing empathy ,high,1629758690986455040
resilience ,medium,1631404722635563009
 quality of relationships ,low,1629676605030137862
resilience ,high,1626400082496049152
 expressing gratitude ,high,1626400082496049152
 happiness ,high,1629514839277318145
 belonging to society ,high,1629514839277318145
 life satisfaction ,high,1630074821315813377
 positive functioning ,high,1630074821315813377
 expressing optimism ,high,1630074821315813377
 expressing gratitude ,high,1630074821315813377
 having hope ,high,1630074821315813377
 promoting good ,high,1630074821315813377
 expressing empathy ,high,1630074821315813377
 describing health limitations ,high,1625876123677597697
 expressing optimism ,low,1629589600569098241
 expressing trust ,medium,1629589600569098241
 happiness ,low,1633164420518932491
 life satisfaction ,low,1633164420518932491
 expressing optimism ,low,1633164420518932491
 peace with thoughts and feelings ,low,1633164420518932491
 quality of relationships ,low,1633164420518932491
 feeling having a political voice ,medium,1633164420518932491
resilience ,high,1631329242670837760
 purpose in life ,high,1632798624441663491
 expressing trust ,medium,1632798624441663491
 happiness ,high,1632133084354166785
 expressing gratitude ,high,1632133084354166785
 loneliness ,high,1629354623848030208
 describing health limitations ,high,1629354623848030208
suffering ,high,1627344056157106177
 quality of relationships ,low,1627344056157106177
 happiness ,low,1628933418473103362
 life satisfaction ,low,1628933418473103362
 fear of future ,high,1628933418473103362
 vitality ,low,1628933418473103362
 having energy ,low,1628933418473103362
 positive functioning ,low,1628933418473103362
 expressing optimism ,low,1628933418473103362
 peace with thoughts and feelings ,low,1628933418473103362
suffering ,high,1628933418473103362
 expressing trust ,high,1633023526931247106
 expressing trust ,low,1633157698425352211
 expressing job satisfaction ,high,1629214798377545729
 belonging to society ,high,1629214798377545729
resilience ,high,1630228301456326658
self-esteem ,medium,1630228301456326658
 life satisfaction ,medium,1630228301456326658
 positive functioning ,high,1630228301456326658
 expressing optimism ,high,1630228301456326658
 balance in the various aspects of own life ,high,1630228301456326658
 capability) ,high,1630228301456326658
 having hope ,high,1630228301456326658
 perceiving discrimination ,high,1630626722776248321
 promoting good ,high,1630626722776248321
 expressing empathy ,high,1630626722776248321
 expressing trust ,low,1626126155605741568
 feeling having a political voice ,high,1626126155605741568
 vitality ,high,1629122046654353408
 expressing optimism ,high,1629122046654353408
 positive functioning ,high,1629122046654353408
 happiness ,medium,1629122046654353408
 balance in the various aspects of own life ,high,1629122046654353408
self-esteem ,low,1631059112682311684
 expressing optimism ,low,1626117990923075586
 quality of relationships ,medium,1626666555869396993
 positive functioning ,low,1629492914492407813
 expressing optimism ,low,1629492914492407813
 peace with thoughts and feelings ,low,1629492914492407813
 belonging to society ,low,1629492914492407813
 perceiving discrimination ,high,1629492914492407813
 happiness ,high,1627788215791878144
 expressing optimism ,high,1627788215791878144
 purpose in life ,high,1633058883022503936
 expressing altruism ,medium,1633058883022503936
 promoting good ,high,1633058883022503936
 happiness ,high,1625660676554227712
 happiness ,high,1633102568007114753
 balance in the various aspects of own life ,high,1633102568007114753
 promoting good ,high,1633102568007114753
 perceiving discrimination ,high,1631428243403186176
 quality of relationships ,medium,1632288414287675393
 fear of future ,high,1632392504778604545
 perceiving discrimination ,high,1632392504778604545
 feeling having a political voice ,high,1632392504778604545
 vitality ,high,1630424986723729408
 financial/material worry ,low,1628351239347109888
 happiness ,high,1626983967089102848
 capability) ,medium,1626983967089102848
 happiness ,high,1631115599114825728
 expressing gratitude ,high,1631115599114825728
 happiness ,high,1632554938197999616
 expressing optimism ,high,1632554938197999616
 belonging to society ,high,1632554938197999616
 expressing gratitude ,high,1632554938197999616
 happiness ,low,1631833475870334977
 quality of relationships ,low,1631833475870334977
 promoting good ,high,1631833475870334977
 happiness ,medium,1632425010085371905
 quality of relationships ,medium,1632425010085371905
 purpose in life ,high,1630232904382005248
 expressing optimism ,high,1630232904382005248
 positive functioning ,high,1630232904382005248
 happiness ,medium,1630232904382005248
 life satisfaction ,high,1630232904382005248
 balance in the various aspects of own life ,medium,1630232904382005248
 capability) ,high,1630232904382005248
 feeling having a political voice ,high,1630232904382005248
 having hope ,high,1630232904382005248
 promoting good ,high,1630232904382005248
 happiness ,high,1626513238082093057
 expressing altruism ,high,1626513238082093057
 promoting good ,high,1626513238082093057
 expressing empathy ,high,1626513238082093057
