dimension,value,id
positive functioning,high,1631472636319395843
purpose in life,high,1631472636319395843
expressing optimism,high,1631472636319395843
happiness,high,1631472636319395843
happiness,high,1631472636319395843
teamname,thesens,1631472636319395843
well-being,high,1631894460421537795
promoting good,high,1631894460421537795
high,'expressingempathy,1631894460421537795
high,medium,1628557624223404032
expressing empathy,high,1628557624223404032
well-being,medium,1628550759888613376
anxiety,high,1628550759888613376
describing health limitations,high,1628550759888613376
happiness,low,1628834718656372741
resilience,medium,1628834718656372741
self-esteem,high,1628834718656372741
life satisfaction,high,1628834718656372741
vitality,high,1628834718656372741
having energy,high,1628834718656372741
positive functioning,high,1628834718656372741
expressing optimism,high,1628834718656372741
peace with thoughts and feelings,low,1628834718656372741
anxiety,medium,1628834718656372741
suffering,high,1628834718656372741
feeling pain,high,1628834718656372741
describing health limitations,high,1628834718656372741
expressing empathy,low,1628834718656372741
expressing empathy,high,1632276439474266112
positive and dedicated to my nation,high,1632276439474266112
well-being,happiness,1629266943382364161
resilience,medium,1629266943382364161
self-esteem,medium,1629266943382364161
life satisfaction,high,1629266943382364161
positive functioning,high,1629266943382364161
expressing optimism,high,1629266943382364161
purpose in life,high,1629266943382364161
depression,low,1629266943382364161
anxiety,medium,1629266943382364161
suffering,low,1629266943382364161
feeling pain,low,1629266943382364161
well-being,expressinggratitude,1629266943382364161
feeling trusted,high,1629266943382364161
capability),medium,1629266943382364161
perceiving discrimination,low,1629266943382364161
balance in the various aspects of own life,high,1629266943382364161
expressing trust,high,1629266943382364161
feeling loved by god,high,1629266943382364161
belief in god,high,1629266943382364161
religious criticism,low,1629266943382364161
spiritual punishment,low,1629266943382364161
feeling religious comfort,high,1629266943382364161
well-being,lifeafterdeathbelief,1629266943382364161
expressing delayed gratification,high,1629266943382364161
well-being,expressempathy,1629266943382364161
well-being,expressinggratitude,1632837152668258304
belief in god,high,1632837152668258304
well-being,high,1632837152668258304
expressing empathy,high,1632837152668258304
well-being,high,1626719611109384193
expressing empathy,high,1626719611109384193
well-being,high,1632085582997344260
expressing empathy,high,1632085582997344260
expressing empathy,high,1631363810865864713
well-being,high,1630276310726475776
balance in the various aspects of own life,high,1630276310726475776
capability),high,1630276310726475776
well-being,high,1630276310726475776
expressing empathy,high,1630276310726475776
expressing empathy,high,1630008076345704448
happiness,high,1632158746641326081
expressing empathy,high,1632158746641326081
well-being,expressingempathy,1626471259532931074
describing health limitations,medium,1626471259532931074
well-being,happiness,1629187871331475456
resilience,high,1629187871331475456
life satisfaction,high,1629187871331475456
positive functioning,high,1629187871331475456
expressing optimism,high,1629187871331475456
peace with thoughts and feelings,medium,1629187871331475456
suffering,low,1629187871331475456
feeling pain,low,1629187871331475456
well-being,expressinggratitude,1629187871331475456
feeling loved by god,felt,1629187871331475456
belief in god,felt,1629187871331475456
feeling religious comfort,felt,1629187871331475456
well-being,lifeafterdeathbelief,1629187871331475456
feeling having a political voice,medium,1629187871331475456
expressing government approval,low,1629187871331475456
having hope,high,1629187871331475456
promoting good,high,1629187871331475456
expressing delayed gratification,medium,1629187871331475456
describing health limitations,high,1629187871331475456
expressing empathy,high,1629187871331475456
well-being,low,1629630836365578240
describing health limitations,high,1629630836365578240
expressing empathy,low,1629630836365578240
happiness,medium,1629051139579691014
expressing optimism,high,1629051139579691014
having purpose in life,high,1629051139579691014
feeling pain,low,1629051139579691014
well-being,high,1629051139579691014
expressing altruism,medium,1629051139579691014
quality of relationships,medium,1629051139579691014
belonging to society,medium,1629051139579691014
feeling trusted,medium,1629051139579691014
balance in the various aspects of own life,high,1629051139579691014
capability),high,1629051139579691014
expressing gratitude,medium,1629051139579691014
feeling loved by god,high,1629051139579691014
belief in god,high,1629051139579691014
spiritual punishment,low,1629051139579691014
feeling religious comfort,high..#ronsplace.,1629051139579691014
happiness,high,1629051139579691014
expressing gratitude,medium,1629051139579691014
promoting good,high,1629051139579691014
having hope,high,1629051139579691014
promoting good,high,1629051139579691014
express empathy,high,1629051139579691014
well-being,high,1631861127243259904
expressing job satisfaction,high,1631861127243259904
expressing optimism,high,1631861127243259904
happiness,medium,1631861127243259904
life satisfaction,medium,1631861127243259904
vitality,high,1631861127243259904
having energy,high,1631861127243259904
positive functioning,high,1631861127243259904
purpose in life,high,1631861127243259904
depression,low,1631861127243259904
anxiety,medium,1631861127243259904
suffering,low,1631861127243259904
feeling pain,low,1631861127243259904
well-being,high,1631861127243259904
expressing altruism,medium,1631861127243259904
loneliness,low,1631861127243259904
quality of relationships,medium,1631861127243259904
belonging to society,medium,1631861127243259904
feeling trusted,medium,1631861127243259904
balance in the various aspects of own life,high,1631861127243259904
capability),high,1631861127243259904
perceiving discrimination,medium,1631861127243259904
feeling loved by god,high,1631861127243259904
belief in god,high,1631861127243259904
spiritual punishment,low,1631861127243259904
feeling religious comfort,high.,1631861127243259904
well-being,high,1631861127243259904
anxiety,medium,1631861127243259904
depression,medium,1631861127243259904
self-esteem,high,1631861127243259904
expressing empathy,high,1631861127243259904
describing smoking related health issues,low,1631861127243259904
describing drinking related health issues,low,1631861127243259904
describing health limitations,low,1631861127243259904
well-being,high,1631861127243259904
expressing empathy,high,1633952584112242689
turning the past behind,medium,1633952584112242689
well-being,expressingempathy,1627013550911950850
happiness,low,1630771023741345794
expressing delayed gratification,high,1630771023741345794
happiness,low,1630771023741345794
content,low,1630771023741345794
well-being,happiness,1629867789572866052
resilience,high,1629867789572866052
self-esteem,high,1629867789572866052
life satisfaction,high,1629867789572866052
positive functioning,high,1629867789572866052
expressing optimism,high,1629867789572866052
peace with thoughts and feelings,high,1629867789572866052
purpose in life,high,1629867789572866052
depression,low,1629867789572866052
anxiety,medium,1629867789572866052
suffering,low,1629867789572866052
feeling pain,low,1629867789572866052
expressing empathy,high,1629867789572866052
valuing solomon,high,1629867789572866052
well-being,low,1629543945335128066
well-being,high,1629543945335128066
well-being,high,1629543945335128066
expressing empathy,low,1629543945335128066
well-being,happiness,1632504159491506177
resilience,high,1632504159491506177
self-esteem,medium,1632504159491506177
life satisfaction,high,1632504159491506177
positive functioning,high,1632504159491506177
expressing optimism,high,1632504159491506177
peace with thoughts and feelings,medium,1632504159491506177
suffering,low,1632504159491506177
feeling pain,low,1632504159491506177
well-being,expressingaltruism,1632504159491506177
quality of relationships,8,1632504159491506177
belonging to society,9,1632504159491506177
feeling trusted,8,1632504159491506177
balance in the various aspects of own life,6,1632504159491506177
capability),8,1632504159491506177
perceiving discrimination,2,1632504159491506177
feeling loved by god,7,1632504159491506177
belief in god,8,1632504159491506177
spiritual punishment,0,1632504159491506177
feeling religious comfort,9,1632504159491506177
.expressing gratitude,5,1632504159491506177
.balance in the various aspects of own life,6,1632504159491506177
capability),8,1632504159491506177
.perceiving discrimination,2,1632504159491506177
.feeling loved by god,7,1632504159491506177
.belief in god,8,1632504159491506177
.spiritual punishment,0,1632504159491506177
.feeling religious comfort,9,1632504159491506177
well-being,lifeafterdeathbelief,1632504159491506177
expressing delayed gratification,high,1632504159491506177
expressing empathy,high,1632504159491506177
supporting family,high,1632504159491506177
well-being,happiness,1631352064121921554
resilience,high,1631352064121921554
self-esteem,medium,1631352064121921554
life satisfaction,high,1631352064121921554
vitality,high,1631352064121921554
having energy,high,1631352064121921554
positive functioning,high,1631352064121921554
expressing job satisfaction,high,1631352064121921554
expressing optimism,high,1631352064121921554
peace with thoughts and feelings,medium,1631352064121921554
depression,low,1631352064121921554
anxiety,medium,1631352064121921554
suffering,high,1631352064121921554
feeling pain,high,1631352064121921554
well-being,happiness,1631936464861769729
expressing optimism,high,1631936464861769729
happiness,high,1631936464861769729
expressing empathy,high,1631936464861769729
happiness,high,1626453412220133376
expressing optimism,high,1626453412220133376
positive functioning,high,1626453412220133376
expressing empathy,medium,1626453412220133376
suffering,low,1626453412220133376
feeling pain,low,1626453412220133376
expressing empathy,high,1626453412220133376
describing health limitations,high,1609385882410254336
expressing empathy,low,1609385882410254336
well-being,medium,1630572567567249408
resilience,high,1630572567567249408
anxiety,low,1630572567567249408
mood stability,medium,1630572567567249408
expressing empathy,high,1630572567567249408
describing health limitations,high,1629936016592076809
expressing empathy,high,1629936016592076809
well-being,happiness,1627088638390710275
resilience,medium,1627088638390710275
self-esteem,high,1627088638390710275
life satisfaction,high,1627088638390710275
positive functioning,high,1627088638390710275
expressing optimism,high,1627088638390710275
peace with thoughts and feelings,medium,1627088638390710275
suffering,high,1627088638390710275
feeling pain,high,1627088638390710275
describing health limitations,high,1627088638390710275
expressing empathy,low,1627088638390710275
well-being,high,1628557607291035657
well-being,high,1628557607291035657
well-being,high,1628557607291035657
well-being,high,1628557607291035657
well-being,happiness,1630772907952558081
expressing optimism,high,1630772907952558081
life satisfaction,high,1630772907952558081
well-being,expressempathy,1630772907952558081
happiness,high,1630772907952558081
dimensions,expressingempathy,1630020390658383873
kissing family members,high,1630020390658383873
reading as a reader,medium,1630020390658383873
high,,1630413180164816896
well-being,happiness,1631619642232807424
resilience,high,1631619642232807424
self-esteem,medium,1631619642232807424
life satisfaction,high,1631619642232807424
positive functioning,high,1631619642232807424
expressing optimism,high,1631619642232807424
peace with thoughts and feelings,medium,1631619642232807424
purpose in life,high,1631619642232807424
depression,low,1631619642232807424
anxiety,medium,1631619642232807424
suffering,low,1631619642232807424
feeling pain,low,1631619642232807424
well-being,medium,1631619642232807424
expressing gratitude,high,1631619642232807424
expressing trust,medium,1631619642232807424
capability),high,1631619642232807424
perceiving discrimination,low,1631619642232807424
feeling trusted,high,1631619642232807424
balance in the various aspects of own life,high,1631619642232807424
belief in god,high,1631619642232807424
feeling loved by god,high,1631619642232807424
religious criticism,low,1631619642232807424
spiritual punishment,low,1631619642232807424
feeling religious comfort,high.,1631619642232807424
well-being,medium,1631619642232807424
life after death belief,high,1631619642232807424
feeling having a political voice,high,1631619642232807424
expressing government approval,high,1631619642232807424
having hope,high,1631619642232807424
promoting good,high,1631619642232807424
expressing delayed gratification,medium,1631619642232807424
well-being,expressingempathy,1631619642232807424
describing social media behavior,medium,1631619642232807424
well-being,happiness,1627654512860098562
resilience,high,1627654512860098562
life satisfaction,high,1627654512860098562
positive functioning,high,1627654512860098562
expressing optimism,high,1627654512860098562
purpose in life,high,1627654512860098562
depression,low,1627654512860098562
anxiety,medium,1627654512860098562
suffering,low,1627654512860098562
feeling pain,low,1627654512860098562
well-being,high,1627654512860098562
expressing altruism,medium,1627654512860098562
loneliness,low,1627654512860098562
quality of relationships,medium,1627654512860098562
belonging to society,medium,1627654512860098562
feeling trusted,medium,1627654512860098562
balance in the various aspects of own life,medium,1627654512860098562
capability),high,1627654512860098562
expressing gratitude,medium,1627654512860098562
feeling loved by god,high,1627654512860098562
belief in god,high,1627654512860098562
spiritual punishment,low,1627654512860098562
feeling religious comfort,high,1627654512860098562
well-being,financialworry,1627654512860098562
life after death belief,high,1627654512860098562
volunteering,medium,1627654512860098562
charitable giving/helping,medium,1627654512860098562
feeling having a political voice,medium,1627654512860098562
expressing government approval,high,1627654512860098562
having hope,high,1627654512860098562
promoting good,high,1627654512860098562
expressing delayed gratification,high,1627654512860098562
well-being,expressingempathy,1627654512860098562
describing health limitations,medium,1627654512860098562
well-being,happiness,1628026292888129543
resilience,high,1628026292888129543
self-esteem,high,1628026292888129543
life satisfaction,high,1628026292888129543
positive functioning,high,1628026292888129543
expressing optimism,high,1628026292888129543
peace with thoughts and feelings,high,1628026292888129543
purpose in life,high,1628026292888129543
depression,low,1628026292888129543
anxiety,medium,1628026292888129543
suffering,low,1628026292888129543
feeling pain,low,1628026292888129543
well-being,high,1628026292888129543
life after death belief,medium,1628026292888129543
feeling having a political voice,high,1628026292888129543
expressing government approval,high,1628026292888129543
having hope,high,1628026292888129543
promoting good,high,1628026292888129543
expressing delayed gratification,high,1628026292888129543
well-being,expressingempathy,1628026292888129543
happiness,low,1626579176001273856
expressing optimism,low,1626579176001273856
depression,high,1626579176001273856
anxiety,medium,1626579176001273856
suffering,high,1626579176001273856
feeling pain,high,1626579176001273856
describing smoking related health issues,high,1626579176001273856
expressing empathy,medium,1626579176001273856
well-being dimensions,low,1626579176001273856
expressing empathy,low,1630629601075445770
expressing empathy,high,1630444353599733762
ptsd (post-traumatic stress disorder),high,1630444353599733762
well-being,happiness,1630613425075388425
resilience,high,1630613425075388425
self-esteem,medium,1630613425075388425
life satisfaction,high,1630613425075388425
vitality,high,1630613425075388425
having energy,high,1630613425075388425
positive functioning,high,1630613425075388425
expressing optimism,high,1630613425075388425
expressing empathy,high,1630613425075388425
expressing altruism,high,1630613425075388425
feeling pain,low,1630613425075388425
well-being,high,1630613425075388425
expressing delayed gratification,high,1630613425075388425
describing health limitations,high,1630613425075388425
expressing empathy,high,1630613425075388425
financial/material,low,1632733127738118144
life after death belief,high,1632733127738118144
charitable giving/helping,low,1632733127738118144
feeling having a political voice,high,1632733127738118144
expressing government approval,high,1632733127738118144
having hope,high,1632733127738118144
promoting good,high,1632733127738118144
expressing delayed gratification,high,1632733127738118144
expressing empathy,low,1632733127738118144
questionable source,high,1632733127738118144
expressing empathy,low,1626405934795718657
happiness,high,1632825191024717824
expressing optimism,high,1632825191024717824
peace with thoughts and feelings,medium,1632825191024717824
purpose in life,high,1632825191024717824
depression,low,1632825191024717824
anxiety,low,1632825191024717824
suffering,low,1632825191024717824
feeling pain,high,1632825191024717824
well-being,happiness,1629351925962489856
resilience,high,1629351925962489856
self-esteem,low,1629351925962489856
life satisfaction,medium,1629351925962489856
fear of future,high,1629351925962489856
vitality,high,1629351925962489856
having energy,high,1629351925962489856
positive functioning,high,1629351925962489856
expressing job satisfaction,medium,1629351925962489856
expressing optimism,high,1629351925962489856
peace with thoughts and feelings,medium,1629351925962489856
depression,low,1629351925962489856
anxiety,medium,1629351925962489856
suffering,high,1629351925962489856
feeling pain,high,1629351925962489856
well-being,lifeafterdeathbelief,1629351925962489856
feeling having a political voice,medium,1629351925962489856
describing health limitations,high,1629351925962489856
expressing empathy,high,1629351925962489856
well-being,happiness,1630549949778886656
expressing optimism,high,1630549949778886656
positive functioning,high,1630549949778886656
resilience,medium,1630549949778886656
anxiety,low,1630549949778886656
expressing empathy,high,1630549949778886656
well-being,expressingempathy,1626228847774687233
trust in government,low,1626228847774687233
well-being,high,1631440114285965320
expressing empathy,medium,1631440114285965320
well-being,expressingempathy,1626842799919300609
well-being,expressingempathy,1629116428489216001
health limitations,high,1629116428489216001
well-being,expressingempathy,1631996122313940999
attitudes,high,1631996122313940999
well-being,expressinggratitude,1630453422552956929
feeling trusted,high,1630453422552956929
capability),high,1630453422552956929
perceiving discrimination,high,1630453422552956929
feeling loved by god,high,1630453422552956929
belief in god,high,1630453422552956929
spiritual punishment,high,1630453422552956929
feeling religious comfort,high,1630453422552956929
expressing empathy,high,1630197235903344640
well-being,expressingempathy,1631694798544306180
describing smoking related health issues,low,1631694798544306180
describing drinking related health issues,low,1631694798544306180
expressing job satisfaction,low,1628088753070669849
expressing optimism,medium,1628088753070669849
purpose in life,high,1628088753070669849
feeling pain,high,1628088753070669849
expressing empathy,high,1628088753070669849
well-being,high,1630321532311580672
resilience,high,1630321532311580672
life satisfaction,high,1630321532311580672
positive functioning,high,1630321532311580672
expressing optimism,high,1630321532311580672
purpose in life,high,1630321532311580672
happiness,high,1630321532311580672
anxiety,medium,1630321532311580672
suffering,high,1630321532311580672
feeling pain,high,1630321532311580672
describing health limitations,high,1630321532311580672
expressing empathy,high,1630321532311580672
well-being,high,1627503705833472002
anxiety,low,1627503705833472002
resilience,high,1627503705833472002
proudness,high,1627503705833472002
self-esteem,high,1627503705833472002
expressing empathy,medium,1627503705833472002
well-being,expressingempathy,1632768264626491392
describing health limitations,high,1632768264626491392
well-being,high,1632328199089651714
expressing optimism,high,1632328199089651714
having a good mood,high,1632328199089651714
feeling pain,low,1632328199089651714
well-being,high,1632328199089651714
expressing altruism,high,1632328199089651714
loneliness,medium,1632328199089651714
quality of relationships,high,1632328199089651714
belonging to society,high,1632328199089651714
feeling trusted,high,1632328199089651714
balance in the various aspects of own life,high,1632328199089651714
capability),high,1632328199089651714
expressing gratitude,high,1632328199089651714
expressing trust,high,1632328199089651714
feeling loved by god,high,1632328199089651714
belief in god,high,1632328199089651714
religious criticism,low,1632328199089651714
spiritual punishment,low,1632328199089651714
feeling religious comfort,high,1632328199089651714
well-being,high,1632328199089651714
life after death belief,medium,1632328199089651714
feeling having a political voice,low,1632328199089651714
expressing government approval,low,1632328199089651714
having hope,high,1632328199089651714
promoting good,high,1632328199089651714
expressing delayed gratification,high,1632328199089651714
well-being,high,1632328199089651714
expressing empathy,high,1632328199089651714
well-being,happiness,1627471947155259393
resilience,high,1627471947155259393
self-esteem,high,1627471947155259393
life satisfaction,high,1627471947155259393
positive functioning,high,1627471947155259393
expressing optimism,high,1627471947155259393
peace with thoughts and feelings,high,1627471947155259393
purpose in life,high,1627471947155259393
depression,low,1627471947155259393
anxiety,medium,1627471947155259393
suffering,low,1627471947155259393
feeling pain,low,1627471947155259393
belonging to society,low,1627471947155259393
expressing gratitude,medium,1627471947155259393
feeling trusted,high,1627471947155259393
capability),high,1627471947155259393
perceiving discrimination,medium,1627471947155259393
feeling loved by god,high,1627471947155259393
belief in god,high,1627471947155259393
spiritual punishment,low,1627471947155259393
feeling religious comfort,high,1627471947155259393
life_after_death_belief,high,1627471947155259393
feelinghavingapoliticalvoice,medium,1627471947155259393
expressinggovernmentapproval,low,1627471947155259393
havinghope,high,1627471947155259393
promotinggood,high,1627471947155259393
expressingdelayedgratification,high,1627471947155259393
well-being,anxiety,1627471947155259393
resilience,high,1627471947155259393
well-being,happiness,1631907541864308737
resilience,high,1631907541864308737
self-esteem,high,1631907541864308737
life satisfaction,high,1631907541864308737
positive functioning,high,1631907541864308737
expressing optimism,high,1631907541864308737
peace with thoughts and feelings,medium,1631907541864308737
purpose in life,high,1631907541864308737
depression,low,1631907541864308737
anxiety,medium,1631907541864308737
suffering,low,1631907541864308737
feeling pain,low,1631907541864308737
expressing government approval,high,1631907541864308737
having hope,high,1631907541864308737
promoting good,high,1631907541864308737
feeling having a political voice,high,1631907541864308737
expressing delayed gratification,medium,1631907541864308737
expressing empathy,high,1631907541864308737
happening,high,1631907541864308737
prasad,high,1631907541864308737
love,high,1631907541864308737
heart,high,1631907541864308737
chennai,high,1631907541864308737
lab,medium,1631907541864308737
well-being,medium,1628636536463069184
happiness,high,1628636536463069184
expressing delayed gratification,high,1628636536463069184
expressing empathy,high,1628636536463069184
happiness,medium,1632511605660418049
expressing optimism,high,1632511605660418049
purpose in life,high,1632511605660418049
feeling pain,high,1632511605660418049
life_after_deathbelief,high,1632511605660418049
feeling having a political voice,high,1632511605660418049
expressing government approval,medium,1632511605660418049
having hope,high,1632511605660418049
promoting good,high,1632511605660418049
expressing delayed gratification,high,1632511605660418049
describing health limitations,high,1632511605660418049
well-being,happiness,1627426773695623168
resilience,high,1627426773695623168
self-esteem,medium,1627426773695623168
life satisfaction,high,1627426773695623168
positive functioning,high,1627426773695623168
expressing optimism,high,1627426773695623168
peace with thoughts and feelings,medium,1627426773695623168
purpose in life,high,1627426773695623168
depression,low,1627426773695623168
anxiety,medium,1627426773695623168
suffering,low,1627426773695623168
feeling pain,low,1627426773695623168
describing health limitations,high,1627426773695623168
well-being,happiness,1626691619784097792
resilience,high,1626691619784097792
self-esteem,high,1626691619784097792
life satisfaction,high,1626691619784097792
positive functioning,high,1626691619784097792
expressing optimism,high,1626691619784097792
peace with thoughts and feelings,medium,1626691619784097792
purpose in life,high,1626691619784097792
depression,low,1626691619784097792
anxiety,medium,1626691619784097792
suffering,low,1626691619784097792
feeling pain,low,1626691619784097792
well-being,[happiness,1627981435012366338
well-being,high,1627981435012366338
expressing delayed gratification,high,1627981435012366338
well-being dimensions,['ptsd(post-traumaticstressdisorder),1627981435012366338
well-being dimensions,[],1632587168488071168
happiness,high,1630826556623839233
expressing optimism,high,1630826556623839233
suffering,low,1630826556623839233
feeling pain,high,1630826556623839233
self-esteem,high,1630826556623839233
expressing empathy,high,1630826556623839233
happiness,high,1630826556623839233
well-being,high,1626223802857160704
expressing optimism,high,1626223802857160704
happiness,high,1626223802857160704
life satisfaction,high,1626223802857160704
positive functioning,high,1626223802857160704
expressing empathy,medium,1626223802857160704
expressing understanding,medium,1626223802857160704
feeling pain,low,1626223802857160704
well-being,high,1626223802857160704
expressing gratitude,medium,1626223802857160704
capability),high,1626223802857160704
perceiving discrimination,low,1626223802857160704
feeling loved by god,high,1626223802857160704
belief in god,high,1626223802857160704
religious criticism,low,1626223802857160704
spiritual punishment,low,1626223802857160704
feeling religious comfort,high,1626223802857160704
well-being,high,1626223802857160704
expressing delayed gratification,medium,1626223802857160704
well-being,high,1626223802857160704
expressing empathy,high,1626223802857160704
well-being,happiness,1632496795107352576
resilience,high,1632496795107352576
self-esteem,high,1632496795107352576
life satisfaction,high,1632496795107352576
vitality,high,1632496795107352576
having energy,high,1632496795107352576
positive functioning,high,1632496795107352576
expressing job satisfaction,high,1632496795107352576
expressing optimism,high,1632496795107352576
peace with thoughts and feelings,medium,1632496795107352576
purpose in life,high,1632496795107352576
depression,low,1632496795107352576
anxiety,medium,1632496795107352576
suffering,low,1632496795107352576
feeling pain,low,1632496795107352576
well-being,expressingempathy,1632496795107352576
peace of mind,high,1632496795107352576
expressing empathy,high,1627387011777568768
talk_to_disabled_people,medium,1627387011777568768
well-being,high,1626253602158448641
happiness,low,1625905186609803264
resilience,medium,1625905186609803264
self-esteem,high,1625905186609803264
life satisfaction,high,1625905186609803264
vitality,high,1625905186609803264
having energy,high,1625905186609803264
positive functioning,high,1625905186609803264
expressing job satisfaction,high,1625905186609803264
expressing optimism,high,1625905186609803264
peace with thoughts and feelings,medium,1625905186609803264
purpose in life,high,1625905186609803264
depression,low,1625905186609803264
anxiety,medium,1625905186609803264
suffering,high,1625905186609803264
feeling pain,high,1625905186609803264
describing health limitations,high,1625905186609803264
well-being,high,1625989810837164032
expressing optimism,high,1625989810837164032
having life satisfaction,medium,1625989810837164032
happiness,medium,1625989810837164032
resilience,high,1625989810837164032
well-being,high,1625989810837164032
balance in the various aspects of own life,high,1625989810837164032
capability),high,1625989810837164032
expressing trust,medium,1625989810837164032
feeling trusted,medium,1625989810837164032
perceiving discrimination,low,1625989810837164032
feeling loved by god,high,1625989810837164032
belief in god,high,1625989810837164032
religious criticism,low,1625989810837164032
spiritual punishment,low,1625989810837164032
feeling religious comfort,high,1625989810837164032
well-being,high,1625989810837164032
financial or material worry,low,1625989810837164032
life after death belief,medium,1625989810837164032
expressing delayed gratification,high,1625989810837164032
well-being,high,1625989810837164032
expressing empathy,high,1625989810837164032
describing health limitations,medium,1625989810837164032
high,1,1629014409795215360
expressing empathy,2,1629014409795215360
well-being,happiness,1627782247267835906
resilience,high,1627782247267835906
self-esteem,low,1627782247267835906
life satisfaction,medium,1627782247267835906
fear of future,high,1627782247267835906
vitality,high,1627782247267835906
having energy,high,1627782247267835906
positive functioning,high,1627782247267835906
expressing optimism,high,1627782247267835906
peace with thoughts and feelings,medium,1627782247267835906
depression,medium,1627782247267835906
anxiety,medium,1627782247267835906
suffering,high,1627782247267835906
feeling pain,high,1627782247267835906
expressing empathy,low,1627782247267835906
well-being,happiness,1630825610124886016
resilience,high,1630825610124886016
self-esteem,high,1630825610124886016
life satisfaction,high,1630825610124886016
vitality,high,1630825610124886016
having energy,high,1630825610124886016
positive functioning,high,1630825610124886016
expressing job satisfaction,high,1630825610124886016
expressing optimism,high,1630825610124886016
peace with thoughts and feelings,medium,1630825610124886016
purpose in life,high,1630825610124886016
depression,low,1630825610124886016
anxiety,medium,1630825610124886016
suffering,low,1630825610124886016
feeling pain,low,1630825610124886016
well-being,high,1630825610124886016
expressing altruism,medium,1630825610124886016
quality of relationships,medium,1630825610124886016
belonging to society,low,1630825610124886016
feeling trusted,medium,1630825610124886016
capability),high,1630825610124886016
perceiving discrimination,medium,1630825610124886016
balance in the various aspects of own life,high,1630825610124886016
expressing gratitude,high,1630825610124886016
feeling loved by god,high,1630825610124886016
belief in god,high,1630825610124886016
spiritual punishment,low,1630825610124886016
feeling religious comfort,high,1630825610124886016
well-being dimensions,financialworry,1630825610124886016
life after death belief,high,1630825610124886016
volunteering,medium,1630825610124886016
charitable giving/helping,medium,1630825610124886016
feeling having a political voice,high,1630825610124886016
expressing government approval,high,1630825610124886016
having hope,high,1630825610124886016
promoting good,high,1630825610124886016
expressing delayed gratification,high,1630825610124886016
describing drinking related health issues,high,1630825610124886016
expressing empathy,medium,1630825610124886016
well-being,happiness,1626391146061594627
resilience,high,1626391146061594627
self-esteem,high,1626391146061594627
life satisfaction,high,1626391146061594627
positive functioning,high,1626391146061594627
expressing optimism,high,1626391146061594627
peace with thoughts and feelings,medium,1626391146061594627
purpose in life,high,1626391146061594627
depression,low,1626391146061594627
anxiety,medium,1626391146061594627
suffering,high,1626391146061594627
feeling pain,high,1626391146061594627
well-being,high,1626391146061594627
capability),high,1626391146061594627
balance in the various aspects of own life,medium,1626391146061594627
expressing gratitude,high,1626391146061594627
feeling trusted,high,1626391146061594627
perceiving discrimination,low,1626391146061594627
expressing trust,high,1626391146061594627
balance in the various aspects of own life,medium,1626391146061594627
capability),high,1626391146061594627
feeling loved by god,high,1626391146061594627
belief in god,high,1626391146061594627
religious criticism,low,1626391146061594627
spiritual punishment,low,1626391146061594627
feeling religious comfort,high,1626391146061594627
well-being,expressempathy,1626391146061594627
anxiety,medium,1626391146061594627
well-being dimensions,expressingempathy,1632312704760270851
positive emotional state,high,1632312704760270851
self-esteem,high,1626610786452795399
expressing empathy,medium,1626610786452795399
well-being,happiness,1633985925561606144
resilience,high,1633985925561606144
self-esteem,medium,1633985925561606144
life satisfaction,high,1633985925561606144
positive functioning,high,1633985925561606144
expressing optimism,high,1633985925561606144
peace with thoughts and feelings,medium,1633985925561606144
purpose in life,high,1633985925561606144
depression,low,1633985925561606144
anxiety,medium,1633985925561606144
suffering,low,1633985925561606144
feeling pain,low,1633985925561606144
life after death belief,high,1633985925561606144
feeling having a political voice,high,1633985925561606144
expressing government approval,medium,1633985925561606144
having hope,high,1633985925561606144
promoting good,high,1633985925561606144
expressing delayed gratification,high,1633985925561606144
expressing empathy,medium,1633985925561606144
ptsd (post-traumatic stress disorder),high,1633985925561606144
describing health limitations,high,1633985925561606144
well-being,happiness,1609372275169427456
resilience,medium,1609372275169427456
self-esteem,high,1609372275169427456
life satisfaction,high,1609372275169427456
fear of future,high,1609372275169427456
vitality,medium,1609372275169427456
having energy,medium,1609372275169427456
positive functioning,high,1609372275169427456
expressing job satisfaction,high,1609372275169427456
expressing optimism,high,1609372275169427456
peace with thoughts and feelings,medium,1609372275169427456
depression,low,1609372275169427456
anxiety,medium,1609372275169427456
suffering,high,1609372275169427456
feeling pain,high,1609372275169427456
well-being,expressinggratitude,1609372275169427456
feeling trusted,medium,1609372275169427456
capability),high,1609372275169427456
perceiving discrimination,medium,1609372275169427456
feeling loved by god,high,1609372275169427456
belief in god,high,1609372275169427456
spiritual punishment,low,1609372275169427456
feeling religious comfort,high,1609372275169427456
financial/material worry,high,1609372275169427456
life after death belief,high,1609372275169427456
feeling having a political voice,medium,1609372275169427456
expressing government approval,low,1609372275169427456
having hope,high,1609372275169427456
promoting good,high,1609372275169427456
expressing delayed gratification,high,1609372275169427456
describing health limitations,high,1609372275169427456
well-being,financialworry,1628023897420451843
life after death belief,high,1628023897420451843
volunteering,medium,1628023897420451843
charitable giving/helping,medium,1628023897420451843
expressing government approval,high,1628023897420451843
having hope,high,1628023897420451843
promoting good,high,1628023897420451843
expressing delayed gratification,high,1628023897420451843
well-being dimensions,self-esteem,1628023897420451843
resilience,high,1628023897420451843
positive self-image,high,1628023897420451843
well-being,happiness,1628471851797323776
expressing optimism,high,1628471851797323776
